Pos,ID,Name,BV,SV,Team,1_xMins,1_Pts,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,Elite%
D,139,Offiah,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,140,Peupion,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,141,Sarmiento,5.0,5.0,Brighton,9,0.52,6,0.42,6,0.34,4,0.34,4,0.32,4,0.30,5,0.34,5,0.32,5,0.39,5,0.31,5,0.29,5,0.35,0.00
G,142,Steele,4.5,4.5,Brighton,92,3.50,91,3.31,64,2.13,30,1.21,28,1.11,30,1.04,28,1.00,33,1.15,31,1.26,32,1.08,30,0.99,30,1.12,0.01
F,143,Undav,5.5,5.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,144,Van Hecke,4.5,4.5,Brighton,90,2.81,87,2.60,87,1.20,83,3.50,82,3.25,81,1.62,81,2.27,81,1.74,81,3.19,80,1.33,80,1.50,79,2.27,0.00
D,145,Veltman,4.5,4.5,Brighton,58,2.08,48,1.66,41,0.86,40,1.90,36,1.57,36,0.96,35,1.18,37,1.04,36,1.55,37,0.87,36,0.91,36,1.24,0.00
G,146,Verbruggen,4.5,4.5,Brighton,0,0.00,0,0.00,29,0.92,65,2.65,66,2.63,65,2.19,66,2.32,62,2.14,63,2.51,62,2.09,65,2.13,65,2.33,0.01
D,147,Webster,4.5,4.5,Brighton,8,0.26,10,0.33,10,0.22,13,0.54,13,0.51,13,0.36,13,0.42,13,0.37,12,0.49,13,0.32,15,0.38,15,0.49,0.00
F,148,Welbeck,5.5,5.5,Brighton,62,3.18,45,2.57,28,1.26,24,1.87,24,1.66,25,1.40,24,1.42,25,1.41,26,1.74,25,1.29,24,1.23,24,1.42,0.01
M,149,Wieffer,5.0,5.0,Brighton,87,2.68,84,2.65,84,2.10,83,3.10,80,2.76,80,2.22,78,2.41,78,2.25,78,2.65,78,2.06,78,2.11,79,2.42,0.00
M,150,Andrey Santos,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,151,Ângelo,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,152,Arrizabalaga,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,153,B.Badiashile,4.5,4.5,Chelsea,49,1.22,44,1.69,44,1.81,41,1.48,40,1.33,40,1.59,40,1.82,40,0.94,40,1.44,41,1.22,40,1.10,40,1.63,0.00
G,154,Bergström,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,155,Bettinelli,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,156,Broja,5.5,5.5,Chelsea,5,0.35,7,0.52,9,0.68,10,0.72,10,0.66,9,0.65,10,0.80,9,0.56,11,0.74,13,0.77,12,0.66,12,0.88,0.00
M,157,Caicedo,5.0,5.0,Chelsea,76,1.99,75,2.21,76,2.30,72,2.08,74,2.05,70,2.15,69,2.24,70,1.78,69,2.04,70,1.89,70,1.82,67,2.06,0.01
M,158,Casadei,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,159,Chalobah,4.5,4.5,Chelsea,32,0.77,35,1.32,35,1.44,28,0.97,29,0.94,29,1.11,27,1.21,28,0.61,30,1.03,29,0.84,29,0.78,30,1.18,0.00
D,160,Chilwell,5.0,5.0,Chelsea,45,1.48,27,1.27,28,1.43,26,1.18,27,1.14,26,1.31,27,1.53,27,0.85,30,1.37,29,1.11,31,1.08,29,1.46,0.01
M,161,Chukwuemeka,5.0,5.0,Chelsea,3,0.21,4,0.29,6,0.40,7,0.42,7,0.40,7,0.42,8,0.49,7,0.39,9,0.54,8,0.43,8,0.42,8,0.48,0.00
D,162,Colwill,4.5,4.5,Chelsea,48,1.27,43,1.67,44,1.86,46,1.67,43,1.44,42,1.69,44,2.00,43,1.04,42,1.51,42,1.26,45,1.27,43,1.77,0.01
D,163,Cucurella,5.0,5.0,Chelsea,48,1.22,71,2.71,71,2.92,67,2.34,67,2.14,67,2.61,64,2.94,65,1.41,62,2.21,62,1.74,61,1.57,62,2.50,0.06
F,164,D.D.Fofana,5.5,5.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,1,0.11,1,0.12,1,0.14,1,0.12,2,0.17,0,0.00,1,0.10,2,0.16,0.00
F,165,Deivid,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,166,Dewsbury-Hall,6.0,6.0,Chelsea,17,0.72,20,0.92,21,1.01,22,1.00,24,1.06,24,1.19,25,1.26,25,0.99,26,1.22,25,1.06,25,0.97,25,1.25,0.00
D,167,Disasi,4.5,4.5,Chelsea,31,0.79,29,1.09,30,1.24,28,0.95,26,0.84,29,1.13,30,1.32,30,0.69,28,1.00,33,0.95,31,0.82,29,1.13,0.01
M,168,Enzo,5.0,5.0,Chelsea,87,2.63,84,2.94,83,3.25,82,2.96,80,2.85,79,3.15,81,3.46,79,2.43,81,3.08,81,2.67,79,2.44,78,3.09,0.01
M,169,Gallagher,6.0,6.0,Chelsea,11,0.42,8,0.35,6,0.26,6,0.25,6,0.25,5,0.26,5,0.24,6,0.23,5,0.24,4,0.17,6,0.23,7,0.31,0.01
D,170,Gilchrist,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,171,Gusto,5.0,5.0,Chelsea,82,2.14,77,3.15,74,3.34,50,1.95,43,1.59,36,1.57,36,1.77,35,0.97,36,1.48,35,1.16,37,1.15,36,1.61,0.03
D,172,James,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,38,1.85,46,2.02,54,2.87,53,3.18,54,1.69,53,2.52,55,2.17,52,1.89,55,2.92,0.00
M,173,Kellyman,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,174,Lavia,4.5,4.5,Chelsea,28,0.96,31,1.10,31,1.15,33,1.13,33,1.12,34,1.21,35,1.29,32,1.03,32,1.13,31,1.03,32,1.03,34,1.21,0.01
F,175,Lukaku,6.5,6.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.01
D,176,M.Sarr,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,177,Madueke,6.5,6.5,Chelsea,30,1.51,31,1.77,30,1.95,31,1.77,31,1.75,31,1.91,30,2.06,31,1.52,31,1.84,33,1.70,29,1.45,29,1.85,0.01
F,178,Marc Guiu,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.01
M,179,Mudryk,6.5,6.5,Chelsea,33,1.65,33,1.90,34,2.13,35,2.02,33,1.86,35,2.19,33,2.25,34,1.65,35,2.08,33,1.77,33,1.59,33,2.09,0.00
F,180,N.Jackson,7.5,7.5,Chelsea,53,2.43,52,2.80,55,3.28,52,2.92,51,2.73,53,3.26,51,3.32,52,2.37,50,2.99,51,2.59,52,2.28,52,3.20,0.02
M,181,Nkunku,6.5,6.5,Chelsea,75,3.88,71,4.53,69,4.85,68,4.48,68,4.30,66,4.88,66,5.32,66,3.39,66,4.61,65,3.84,66,3.37,64,4.80,0.17
M,182,Palmer,10.5,10.5,Chelsea,85,4.78,86,5.79,83,6.53,81,5.67,81,5.44,81,6.38,79,6.76,80,4.26,79,5.92,79,4.82,80,4.39,78,6.12,0.39
G,183,Petrović,4.5,4.5,Chelsea,2,0.07,2,0.08,1,0.06,4,0.14,4,0.15,4,0.14,5,0.21,5,0.16,6,0.22,5,0.16,4,0.15,6,0.24,0.01
M,184,Renato Veiga,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.07,0.00
G,185,Sánchez,4.5,4.5,Chelsea,48,1.63,47,1.82,50,1.96,46,1.67,46,1.65,45,1.72,43,1.76,47,1.57,44,1.59,48,1.66,46,1.57,44,1.73,0.03
M,186,Sterling,7.0,7.0,Chelsea,24,1.28,27,1.70,26,1.75,27,1.68,28,1.75,27,1.88,29,2.08,28,1.48,28,1.82,28,1.63,30,1.56,29,1.96,0.02
D,187,Tosin,4.5,4.5,Chelsea,27,0.67,30,1.11,27,1.07,28,0.96,26,0.83,26,1.01,28,1.25,28,0.64,31,1.08,27,0.78,27,0.69,26,1.04,0.00
M,188,Ugochukwu,4.5,4.5,Chelsea,3,0.17,4,0.24,5,0.28,5,0.29,6,0.33,7,0.36,7,0.36,7,0.34,7,0.36,7,0.33,7,0.32,7,0.35,0.00
D,189,W.Fofana,4.5,4.5,Chelsea,28,0.73,31,1.20,35,1.42,39,1.35,40,1.29,39,1.53,38,1.70,39,0.89,37,1.31,37,1.05,37,0.99,40,1.54,0.00
M,190,Ahamada,4.5,4.5,Crystal Palace,2,0.10,2,0.12,2,0.11,3,0.16,3,0.15,3,0.17,4,0.21,4,0.20,4,0.19,3,0.18,5,0.25,5,0.23,0.00
D,191,Andersen,4.5,4.5,Crystal Palace,92,2.78,89,3.04,87,1.81,87,3.73,86,2.67,85,2.81,84,2.07,86,2.81,84,2.41,84,2.80,85,3.18,84,2.04,0.21
M,192,J.Ayew,5.5,5.5,Crystal Palace,29,1.49,31,1.72,29,1.35,33,2.03,31,1.61,31,1.53,33,1.57,33,1.70,30,1.52,35,1.69,33,1.85,32,1.53,0.01
M,193,C.Doucouré,5.0,5.0,Crystal Palace,34,1.23,37,1.36,39,1.27,37,1.49,39,1.36,37,1.26,38,1.29,38,1.33,38,1.31,38,1.32,39,1.42,40,1.31,0.00
D,194,C.Richards,4.5,4.5,Crystal Palace,52,1.54,55,1.81,54,1.11,54,2.15,53,1.58,51,1.64,54,1.32,52,1.65,53,1.51,54,1.74,53,1.88,54,1.29,0.00
D,195,Chadi Riad,4.5,4.5,Crystal Palace,3,0.09,4,0.13,7,0.15,6,0.22,7,0.21,9,0.29,9,0.22,9,0.29,10,0.28,9,0.27,7,0.24,8,0.21,0.00
D,196,Clyne,4.5,4.5,Crystal Palace,12,0.40,16,0.59,17,0.45,19,0.83,21,0.71,23,0.81,23,0.68,24,0.86,25,0.82,24,0.84,23,0.92,24,0.69,0.00
M,197,Ebiowei,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,198,Edouard,5.5,5.5,Crystal Palace,66,3.30,48,2.82,30,1.54,31,2.15,33,1.92,34,1.84,33,1.74,34,1.89,33,1.80,32,1.74,34,2.09,35,1.78,0.01
M,199,Eze,7.0,7.0,Crystal Palace,85,4.77,80,5.31,74,3.76,68,4.79,74,4.51,70,3.85,72,3.90,74,4.33,73,4.28,70,3.94,69,4.70,72,3.66,0.35
D,200,Guéhi,4.5,4.5,Crystal Palace,91,2.83,89,3.08,88,1.84,86,3.63,86,2.71,85,2.80,83,2.13,84,2.79,84,2.46,83,2.79,83,3.08,84,2.07,0.08
G,201,Henderson,4.5,4.5,Crystal Palace,89,3.20,88,3.24,88,2.92,86,3.41,85,3.00,85,3.15,84,2.79,81,2.99,84,2.94,85,3.18,83,3.15,82,2.82,0.15
D,202,Holding,4.5,4.5,Crystal Palace,1,0.03,2,0.06,3,0.06,3,0.11,4,0.12,5,0.13,5,0.12,6,0.16,5,0.13,4,0.13,4,0.14,5,0.13,0.00
M,203,Hughes,5.0,5.0,Crystal Palace,9,0.42,12,0.54,12,0.49,14,0.64,13,0.54,15,0.60,14,0.57,15,0.64,13,0.51,14,0.60,16,0.70,15,0.61,0.00
G,204,Johnstone,4.5,4.5,Crystal Palace,6,0.22,6,0.24,7,0.24,9,0.36,10,0.34,10,0.37,11,0.37,14,0.50,10,0.36,10,0.37,11,0.43,13,0.45,0.01
M,205,Kamada,5.5,5.5,Crystal Palace,56,2.70,58,3.07,58,2.49,57,3.48,55,2.79,56,2.64,56,2.56,55,2.72,56,2.69,55,2.62,55,3.01,55,2.46,0.01
M,206,Lerma,5.0,5.0,Crystal Palace,65,2.06,64,2.16,62,1.78,63,2.34,63,2.05,63,1.97,61,1.82,59,1.88,61,1.93,60,1.88,61,2.07,60,1.76,0.00
F,207,Mateta,7.5,7.5,Crystal Palace,19,1.17,45,2.77,74,3.38,72,4.96,71,3.89,70,3.58,71,3.52,69,3.67,71,3.71,70,3.57,70,4.20,68,3.28,0.07
M,208,M.França,4.5,4.5,Crystal Palace,11,0.61,13,0.73,13,0.66,14,0.93,14,0.79,15,0.83,15,0.81,16,0.87,16,0.90,17,0.92,17,1.03,17,0.87,0.00
G,209,Matthews,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.01
D,210,Mitchell,5.0,5.0,Crystal Palace,84,2.69,83,2.93,82,1.76,80,3.44,80,2.54,79,2.64,79,2.00,80,2.69,78,2.35,79,2.62,77,2.91,78,1.95,0.03
D,211,Muñoz,5.0,5.0,Crystal Palace,89,2.99,85,3.30,83,1.95,80,3.87,79,2.77,76,2.76,76,2.14,77,2.85,76,2.46,77,2.81,77,3.21,79,2.15,0.04
M,212,Ozoh,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,213,Rak-Sakyi,4.5,4.5,Crystal Palace,2,0.18,3,0.23,3,0.21,4,0.35,4,0.29,5,0.36,4,0.28,5,0.37,5,0.33,5,0.35,6,0.41,4,0.28,0.00
M,214,Schlupp,5.0,5.0,Crystal Palace,7,0.39,7,0.41,9,0.45,11,0.61,12,0.56,12,0.55,12,0.56,12,0.59,13,0.63,12,0.59,12,0.64,13,0.63,0.00
D,215,Ward,4.5,4.5,Crystal Palace,5,0.13,7,0.20,8,0.17,9,0.33,11,0.32,12,0.39,12,0.32,12,0.36,11,0.34,13,0.41,13,0.47,12,0.30,0.00
M,216,Wharton,5.0,5.0,Crystal Palace,83,2.65,80,2.85,79,2.35,77,3.07,77,2.61,76,2.49,77,2.42,77,2.56,76,2.51,76,2.47,73,2.70,72,2.29,0.01
M,217,A.Doucoure,5.5,5.5,Everton,82,3.23,80,2.59,77,3.37,78,2.78,76,3.22,75,3.14,74,2.96,74,3.25,74,3.23,75,3.10,73,2.77,73,3.17,0.01
F,218,Beto,5.0,5.0,Everton,26,1.62,24,1.29,24,1.60,26,1.44,24,1.56,28,1.70,27,1.72,27,1.68,26,1.73,26,1.63,28,1.55,28,1.74,0.00
D,219,Branthwaite,5.0,5.0,Everton,0,0.00,34,0.66,68,2.34,80,1.76,79,2.50,78,2.63,78,2.11,78,2.62,78,2.69,76,2.43,79,1.88,77,2.71,0.04
F,220,Calvert-Lewin,6.0,6.0,Everton,71,3.97,69,3.08,66,4.00,64,3.05,63,3.71,61,3.44,61,3.37,61,3.58,61,3.64,61,3.47,60,3.01,61,3.63,0.02
D,221,Coleman,4.5,4.5,Everton,0,0.00,18,0.47,33,1.31,37,1.07,39,1.43,37,1.42,37,1.22,37,1.42,36,1.43,38,1.39,37,1.11,37,1.47,0.00
M,222,Gana,5.0,5.0,Everton,84,2.37,78,2.01,74,2.27,73,1.95,71,2.11,71,2.15,70,2.03,71,2.15,71,2.16,68,2.02,70,1.91,68,2.08,0.00
M,223,Garner,5.0,5.0,Everton,0,0.00,34,1.01,63,2.27,76,2.27,76,2.59,73,2.53,73,2.45,72,2.62,72,2.60,71,2.46,72,2.29,72,2.63,0.00
M,224,Harrison,5.5,5.5,Everton,74,3.26,70,2.57,68,3.17,65,2.57,66,2.99,64,2.90,64,2.79,63,2.96,62,2.92,63,2.87,62,2.54,63,2.92,0.00
D,225,Holgate,4.0,4.0,Everton,25,0.90,21,0.57,14,0.52,8,0.25,10,0.34,11,0.42,12,0.41,12,0.44,12,0.47,13,0.46,12,0.38,13,0.51,0.01
M,226,Iroegbunam,4.5,4.5,Everton,58,1.96,46,1.45,35,1.32,32,1.12,33,1.22,35,1.29,35,1.27,35,1.32,37,1.38,39,1.41,38,1.32,37,1.36,0.00
G,227,J.Virginia,4.0,4.0,Everton,1,0.04,2,0.06,3,0.11,3,0.11,4,0.14,4,0.16,4,0.15,4,0.14,4,0.15,3,0.11,3,0.11,4,0.15,0.01
D,228,Keane,4.0,4.0,Everton,17,0.59,16,0.38,8,0.25,5,0.11,6,0.18,6,0.20,8,0.21,8,0.27,8,0.28,8,0.27,7,0.18,8,0.28,0.02
F,229,Maupay,5.0,5.0,Everton,27,1.48,27,1.25,24,1.44,24,1.21,26,1.51,26,1.41,27,1.45,29,1.62,28,1.65,28,1.52,30,1.47,28,1.57,0.02
M,230,McNeil,5.5,5.5,Everton,88,3.91,85,3.00,82,3.85,80,3.00,78,3.46,79,3.39,80,3.34,80,3.64,80,3.62,78,3.38,78,3.03,78,3.55,0.01
D,231,Mykolenko,4.5,4.5,Everton,91,2.96,87,1.79,83,3.00,82,1.94,80,2.70,79,2.80,79,2.32,79,2.85,78,2.80,78,2.64,79,2.06,78,2.93,0.11
F,232,Ndiaye,5.5,5.5,Everton,55,2.54,51,2.08,47,2.45,42,1.86,45,2.26,47,2.29,46,2.19,45,2.31,45,2.29,46,2.23,45,2.04,46,2.31,0.00
M,233,Onana,5.0,5.0,Aston Villa,59,1.96,55,1.73,53,1.97,41,1.63,28,1.16,22,0.95,24,0.99,24,0.94,24,1.04,24,0.89,25,0.89,24,0.98,0.01
D,234,Patterson,4.5,4.5,Everton,0,0.00,0,0.00,7,0.26,18,0.52,18,0.64,19,0.70,18,0.59,21,0.78,21,0.78,20,0.69,21,0.61,21,0.78,0.00
G,235,Pickford,5.0,5.0,Everton,94,3.39,93,3.02,92,3.48,92,3.12,91,3.47,91,3.40,90,3.11,91,3.44,91,3.45,92,3.44,92,3.17,91,3.46,0.17
D,236,Tarkowski,5.0,5.0,Everton,93,2.93,89,1.74,88,3.08,87,1.91,87,2.77,86,2.94,86,2.36,85,2.88,85,2.95,85,2.73,84,2.04,83,2.95,0.02
F,237,Y. Chermiti,5.0,5.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,238,Young,4.5,4.5,Everton,77,2.74,69,1.59,61,2.40,53,1.41,54,1.95,52,2.02,54,1.79,51,1.98,53,2.06,53,1.94,53,1.56,53,2.17,0.00
M,239,Adama,5.0,5.0,Fulham,62,2.54,59,3.37,57,2.95,56,2.81,56,2.67,56,2.57,54,1.93,56,2.70,56,2.47,55,2.86,56,2.41,55,2.80,0.00
M,240,Andreas,5.5,5.5,Fulham,74,3.13,64,3.90,59,3.12,57,3.05,58,2.88,57,2.77,57,2.02,58,2.99,56,2.62,56,3.07,55,2.45,56,3.03,0.04
D,241,Bassey,4.5,4.5,Fulham,87,1.73,85,3.16,81,2.61,79,2.39,79,2.04,76,2.23,75,0.78,74,2.08,76,2.19,75,2.55,75,1.90,73,2.67,0.00
G,242,Benda,4.0,4.0,Fulham,1,0.04,2,0.10,3,0.13,3,0.13,4,0.14,4,0.16,4,0.12,3,0.10,4,0.15,4,0.15,3,0.12,4,0.16,0.00
M,243,Cairney,5.0,5.0,Fulham,31,1.26,36,1.75,41,1.82,41,1.79,43,1.76,43,1.76,43,1.42,44,1.84,45,1.75,44,1.91,44,1.68,44,1.93,0.00
D,244,Castagne,4.5,4.5,Fulham,78,1.79,76,3.25,72,2.64,73,2.53,71,2.13,70,2.34,69,0.89,70,2.24,70,2.28,68,2.60,67,1.91,68,2.76,0.03
D,245,Diop,4.5,4.5,Fulham,89,1.74,88,3.21,87,2.73,84,2.49,83,2.11,83,2.36,82,0.81,84,2.23,83,2.33,82,2.71,84,2.02,82,2.88,0.00
M,246,Harris,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,247,Iwobi,5.5,5.5,Fulham,84,3.04,81,4.15,79,3.58,76,3.40,77,3.26,76,3.12,76,2.34,75,3.21,75,2.98,75,3.40,75,2.85,76,3.42,0.01
G,248,Leno,5.0,5.0,Fulham,94,3.21,93,3.65,91,3.50,92,3.32,91,3.12,91,3.29,91,2.99,92,3.23,91,3.36,91,3.41,91,3.22,91,3.56,0.03
M,249,Lukić,5.0,5.0,Fulham,74,2.39,69,2.90,65,2.55,62,2.42,63,2.30,61,2.22,61,1.83,59,2.22,60,2.15,60,2.42,63,2.16,60,2.41,0.00
D,250,Mbabu,4.0,4.0,Fulham,4,0.08,7,0.26,10,0.34,11,0.36,13,0.39,12,0.40,14,0.23,15,0.48,15,0.46,15,0.54,16,0.47,17,0.68,0.01
F,251,Muniz,6.0,6.0,Fulham,76,3.46,74,4.78,72,4.08,70,3.92,69,3.71,68,3.57,67,2.54,67,3.63,66,3.30,65,3.81,66,3.15,65,3.70,0.07
F,252,Raúl,5.5,5.5,Fulham,21,1.21,23,1.70,25,1.62,26,1.70,26,1.66,27,1.57,27,1.22,27,1.62,27,1.52,27,1.69,27,1.49,27,1.71,0.01
D,253,Ream,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,254,Reed,5.0,5.0,Fulham,37,1.24,41,1.59,42,1.52,46,1.60,45,1.53,48,1.60,46,1.34,46,1.56,49,1.59,48,1.70,47,1.51,48,1.71,0.00
D,255,Robinson,4.5,4.5,Fulham,85,1.82,82,3.37,81,2.83,79,2.58,77,2.18,75,2.37,75,0.85,74,2.20,74,2.27,74,2.71,76,2.02,72,2.78,0.08
F,256,Stansfield,5.0,5.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.09,2,0.09,1,0.10,1,0.09,1,0.08,2,0.10,1,0.10,0.00
D,257,Tete,4.5,4.5,Fulham,17,0.50,19,0.85,22,0.88,23,0.86,25,0.85,26,0.93,27,0.50,26,0.91,26,0.94,29,1.16,28,0.90,29,1.22,0.00
F,258,Vinicius,5.0,5.0,Fulham,3,0.25,5,0.46,6,0.48,8,0.54,8,0.53,8,0.54,9,0.44,9,0.58,10,0.59,10,0.65,10,0.57,11,0.69,0.01
M,259,Wilson,5.5,5.5,Fulham,29,1.47,32,2.09,36,2.11,38,2.17,37,2.00,38,2.03,40,1.56,39,2.14,38,1.97,40,2.36,39,1.90,39,2.22,0.00
F,260,Al-Hamadi,5.0,5.0,Ipswich,18,1.02,19,0.92,19,1.25,19,1.07,22,1.34,19,1.20,14,0.83,9,0.64,10,0.61,9,0.68,9,0.55,10,0.61,0.00
D,261,Baggott,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,262,Broadhead,5.0,5.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,21,1.08,40,1.87,49,2.51,49,2.24,50,2.94,50,2.03,50,2.41,0.00
D,263,Burgess,4.0,4.0,Ipswich,54,0.85,54,0.28,56,1.54,58,1.02,59,1.50,56,1.24,54,0.94,55,1.66,57,1.19,59,1.89,58,0.76,57,1.24,0.00
M,264,Burns,5.0,5.0,Ipswich,60,2.35,59,1.95,61,2.87,60,2.37,59,2.63,56,2.45,53,2.14,47,2.22,47,1.97,47,2.42,47,1.77,49,2.10,0.00
M,265,Chaplin,5.5,5.5,Ipswich,61,2.85,59,2.24,60,3.41,61,2.86,57,3.05,53,2.79,47,2.27,48,2.72,48,2.38,46,2.87,47,2.04,47,2.38,0.00
D,266,Clarke,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,267,Davis,4.5,4.5,Ipswich,85,1.77,82,0.64,78,2.71,78,1.75,78,2.48,75,2.14,75,1.72,73,2.77,73,1.97,74,3.04,74,1.27,73,2.05,0.02
F,268,Delap,5.5,5.5,Ipswich,65,2.76,66,2.20,68,3.31,68,2.80,64,3.05,65,2.88,60,2.54,53,2.54,56,2.45,55,2.92,55,2.14,54,2.44,0.00
D,269,Edmundson,4.0,4.0,Ipswich,14,0.28,18,0.17,18,0.53,18,0.38,21,0.56,19,0.48,22,0.47,20,0.64,22,0.56,21,0.72,23,0.38,24,0.59,0.00
D,270,Greaves,4.0,4.0,Ipswich,68,1.03,68,0.28,67,1.78,66,1.13,65,1.57,66,1.46,65,1.14,67,2.04,62,1.30,62,1.97,62,0.75,64,1.38,0.01
M,271,Harness,5.0,5.0,Ipswich,57,2.20,59,1.92,55,2.54,58,2.25,57,2.50,53,2.29,49,1.98,44,2.02,43,1.80,45,2.29,45,1.71,45,1.96,0.00
F,272,Hirst,5.5,5.5,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,15,0.78,37,2.08,37,1.86,36,2.26,37,1.69,37,1.93,0.00
M,273,Humphreys,4.5,4.5,Ipswich,1,0.06,4,0.20,6,0.28,6,0.28,6,0.29,8,0.33,7,0.30,6,0.29,10,0.39,7,0.33,8,0.33,9,0.37,0.00
M,274,Hutchinson,5.5,5.5,Ipswich,79,2.94,76,2.30,76,3.29,74,2.80,74,3.13,71,2.97,70,2.65,68,2.93,65,2.52,66,3.19,65,2.29,64,2.63,0.01
D,275,Johnson,4.0,4.0,Ipswich,73,1.31,72,0.47,70,2.08,70,1.37,70,1.89,68,1.65,68,1.34,66,2.16,67,1.59,66,2.27,69,1.01,67,1.58,0.03
F,276,Ladapo,4.5,4.5,Ipswich,19,1.04,19,0.87,19,1.20,20,1.10,22,1.34,21,1.23,15,0.81,9,0.58,9,0.56,10,0.70,10,0.53,10,0.60,0.02
