Pos,ID,Name,BV,SV,Team,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts,13_xMins,13_Pts,14_xMins,14_Pts,15_xMins,15_Pts,16_xMins,16_Pts,17_xMins,17_Pts,18_xMins,18_Pts,19_xMins,19_Pts,20_xMins,20_Pts,21_xMins,21_Pts,Elite%
M,151,Ângelo,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,152,Arrizabalaga,4.5,4.5,Bournemouth,37,1.23,79,2.86,92,3.35,91,3.38,91,3.11,91,3.46,91,3.48,91,3.14,91,3.57,91,3.27,91,3.65,0,0.00,0.00
D,153,B.Badiashile,4.3,4.3,Chelsea,3,0.07,5,0.12,5,0.18,8,0.27,8,0.27,9,0.22,10,0.38,10,0.36,11,0.41,9,0.30,12,0.41,11,0.41,0.00
G,154,Bergström,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,155,Bettinelli,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,156,Broja,5.4,5.4,Everton,0,0.00,0,0.00,4,0.27,9,0.54,11,0.70,10,0.58,12,0.59,0,0.00,12,0.57,12,0.73,11,0.65,12,0.68,0.00
M,157,Caicedo,4.9,4.9,Chelsea,85,2.22,83,2.14,81,2.42,79,2.25,76,2.29,74,1.91,74,2.26,73,2.10,72,2.19,71,2.14,73,2.02,76,2.27,0.00
M,158,Casadei,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.10,0,0.00,0.00
D,159,Chalobah,4.4,4.4,Crystal Palace,84,2.64,77,2.91,73,1.75,69,2.17,68,2.30,65,1.41,65,1.60,65,1.72,62,1.68,66,2.77,0,0.00,64,2.26,0.00
D,160,Chilwell,4.7,4.7,Chelsea,0,0.00,0,0.00,1,0.07,2,0.08,2,0.13,3,0.11,2,0.13,4,0.20,3,0.17,3,0.15,3,0.13,3,0.17,0.00
M,161,Chukwuemeka,4.8,4.8,Chelsea,2,0.15,2,0.17,2,0.19,4,0.26,5,0.35,5,0.33,5,0.37,6,0.38,5,0.36,6,0.40,5,0.34,6,0.37,0.00
D,162,Colwill,4.6,4.6,Chelsea,91,2.45,86,2.20,84,3.41,83,2.99,82,3.26,78,1.84,78,3.17,77,2.90,76,3.13,78,3.09,78,2.72,80,3.14,0.06
D,163,Cucurella,5.0,5.0,Chelsea,84,2.47,80,2.18,78,3.38,75,2.89,72,3.08,70,1.77,71,3.15,69,2.80,70,3.07,70,2.93,69,2.59,69,2.93,0.00
F,164,D.D.Fofana,5.4,5.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,165,Deivid,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,166,Dewsbury-Hall,5.6,5.6,Chelsea,2,0.12,4,0.20,5,0.25,7,0.36,7,0.39,7,0.33,8,0.41,7,0.38,9,0.46,8,0.44,8,0.39,8,0.40,0.00
D,167,Disasi,4.3,4.3,Chelsea,3,0.07,5,0.14,8,0.26,9,0.29,11,0.40,10,0.25,13,0.49,14,0.54,13,0.53,14,0.57,12,0.42,13,0.51,0.00
M,168,Enzo,4.9,4.9,Chelsea,60,2.12,58,1.99,59,2.36,59,2.20,63,2.51,62,2.11,60,2.45,62,2.37,62,2.48,60,2.43,63,2.26,61,2.47,0.00
M,169,Gallagher,5.9,5.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,170,Gilchrist,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,171,Gusto,4.9,4.9,Chelsea,41,1.35,41,1.26,43,1.92,44,1.78,45,2.00,47,1.31,47,2.15,48,2.00,45,2.06,47,2.09,48,1.90,47,2.06,0.00
D,172,James,4.9,4.9,Chelsea,60,2.41,60,2.27,58,3.26,57,2.92,56,3.13,57,2.04,56,3.28,53,2.75,56,3.19,54,3.02,55,2.70,55,3.16,0.00
M,173,Kellyman,4.4,4.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,174,Lavia,4.5,4.5,Chelsea,53,1.62,52,1.54,50,1.67,49,1.62,47,1.60,49,1.48,49,1.70,48,1.58,48,1.64,51,1.72,48,1.51,47,1.62,0.00
F,175,Lukaku,6.3,6.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,176,M.Sarr,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,177,Madueke,6.5,6.5,Chelsea,78,3.79,69,3.24,68,3.90,65,3.50,64,3.76,64,3.03,61,3.71,62,3.32,64,3.70,62,3.63,64,3.28,62,3.66,0.00
F,178,Marc Guiu,4.9,4.9,Chelsea,4,0.30,3,0.25,5,0.43,6,0.47,6,0.52,6,0.45,7,0.56,8,0.56,6,0.51,7,0.56,8,0.56,6,0.50,0.00
M,179,Mudryk,6.2,6.2,Chelsea,14,0.83,6,0.41,7,0.56,9,0.59,9,0.64,10,0.59,11,0.74,10,0.68,10,0.70,11,0.75,11,0.66,11,0.78,0.00
F,180,N.Jackson,7.9,7.9,Chelsea,80,4.30,76,3.83,70,4.42,69,4.04,68,4.47,68,3.55,67,4.40,65,3.77,66,4.18,66,4.31,66,3.57,68,4.35,0.01
M,181,Nkunku,6.0,6.0,Chelsea,30,1.95,25,1.56,28,2.07,30,2.15,32,2.48,30,1.94,32,2.57,32,2.26,32,2.47,34,2.65,33,2.19,29,2.35,0.00
M,182,Palmer,10.9,10.9,Chelsea,88,5.73,85,5.29,83,6.39,79,5.80,76,6.00,77,4.71,77,6.38,75,5.23,75,6.04,74,5.74,74,4.90,78,6.38,0.69
G,183,Petrović,4.4,4.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,184,Renato Veiga,4.5,4.5,Chelsea,5,0.14,7,0.20,9,0.30,10,0.32,13,0.46,13,0.41,12,0.41,14,0.46,13,0.46,13,0.45,15,0.48,14,0.46,0.00
G,185,Sánchez,4.7,4.7,Chelsea,93,3.25,90,3.07,90,3.61,88,3.37,88,3.45,88,2.90,86,3.44,85,3.29,87,3.46,87,3.44,86,3.30,87,3.44,0.02
M,186,Sterling,6.7,6.7,Arsenal,15,0.91,0,0.00,19,1.34,23,1.48,24,1.64,26,1.55,28,2.00,27,1.64,28,2.17,29,1.80,29,1.71,30,1.97,0.00
D,187,Tosin,4.4,4.4,Chelsea,14,0.39,19,0.53,23,0.96,26,1.00,25,1.05,28,0.78,28,1.18,29,1.17,31,1.35,31,1.28,29,1.08,28,1.16,0.00
M,188,Ugochukwu,4.5,4.5,Southampton,49,1.60,33,1.14,24,0.86,27,0.94,0,0.00,28,0.95,28,0.96,28,0.95,28,1.01,28,0.96,26,0.94,25,0.86,0.00
D,189,W.Fofana,4.5,4.5,Chelsea,83,2.32,79,2.07,76,3.14,72,2.67,72,2.96,72,1.71,70,2.91,70,2.65,67,2.79,68,2.71,68,2.45,67,2.67,0.00
M,190,Ahamada,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,191,Andersen,4.3,4.3,Fulham,90,3.21,87,2.74,85,3.39,85,1.58,84,2.70,83,2.23,83,1.33,82,3.50,82,1.57,80,2.76,81,3.36,81,2.33,0.08
M,192,J.Ayew,5.2,5.2,Leicester,42,2.02,41,1.72,39,1.70,42,1.75,41,1.99,48,2.11,41,1.67,44,2.19,41,1.48,41,1.54,43,1.71,48,2.19,0.00
M,193,C.Doucouré,4.9,4.9,Crystal Palace,15,0.60,35,1.28,42,1.38,42,1.48,42,1.50,42,1.34,44,1.41,43,1.36,44,1.48,43,1.65,46,1.50,41,1.45,0.00
D,194,C.Richards,4.4,4.4,Crystal Palace,15,0.49,35,1.30,38,0.96,37,1.18,38,1.29,38,0.87,37,0.94,39,1.07,39,1.06,39,1.58,54,1.41,37,1.34,0.00
D,195,Chadi Riad,4.3,4.3,Crystal Palace,0,0.00,0,0.00,11,0.30,25,0.85,30,1.10,34,0.86,32,0.91,33,0.98,32,0.94,30,1.26,47,1.31,32,1.21,0.00
D,196,Clyne,4.4,4.4,Crystal Palace,16,0.55,20,0.80,17,0.52,21,0.72,22,0.80,23,0.62,24,0.73,24,0.76,23,0.72,24,1.03,31,0.96,22,0.82,0.00
M,197,Ebiowei,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,198,Edouard,5.3,5.3,Leicester,15,0.96,19,1.05,23,1.27,22,1.21,22,1.38,26,1.49,24,1.20,24,1.48,25,1.13,25,1.15,24,1.18,0,0.00,0.00
M,199,Eze,6.7,6.7,Crystal Palace,88,5.00,86,4.98,84,3.88,81,4.77,80,4.80,80,3.57,80,3.97,79,3.69,79,4.12,78,5.54,78,4.22,77,4.56,0.37
D,200,Guéhi,4.4,4.4,Crystal Palace,92,2.89,88,3.34,86,2.08,85,2.68,86,2.88,85,1.79,84,2.06,83,2.19,83,2.22,84,3.52,84,2.22,86,3.00,0.01
G,201,Henderson,4.4,4.4,Crystal Palace,93,3.40,92,3.57,91,3.07,91,3.26,91,3.37,90,2.88,90,3.10,91,3.05,90,3.15,90,3.58,89,3.02,90,3.42,0.09
D,202,Holding,4.3,4.3,Crystal Palace,2,0.04,2,0.05,2,0.04,1,0.03,1,0.04,1,0.03,1,0.03,2,0.04,2,0.04,2,0.05,4,0.10,1,0.04,0.00
M,203,Hughes,4.9,4.9,Crystal Palace,24,0.96,28,1.06,28,1.01,28,1.07,30,1.14,29,1.02,31,1.09,31,1.06,32,1.13,31,1.26,32,1.13,30,1.11,0.00
G,204,Johnstone,4.4,4.4,Wolves,40,1.43,76,2.89,89,3.04,87,3.08,87,3.10,88,2.97,84,3.18,85,3.17,86,2.89,85,2.78,85,3.18,85,2.87,0.00
M,205,Kamada,5.1,5.1,Crystal Palace,51,2.45,56,2.66,58,2.36,57,2.73,57,2.82,56,2.24,55,2.36,58,2.40,56,2.52,57,3.27,57,2.52,55,2.71,0.00
M,206,Lerma,4.8,4.8,Crystal Palace,57,1.90,60,2.02,56,1.66,52,1.73,52,1.80,53,1.57,52,1.56,51,1.52,52,1.64,53,2.01,54,1.66,53,1.75,0.00
F,207,Mateta,7.3,7.3,Crystal Palace,55,3.09,54,2.99,57,2.58,58,3.21,55,3.19,56,2.44,55,2.69,55,2.49,57,2.87,56,3.73,56,2.90,56,3.06,0.00
M,208,M.França,4.4,4.4,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,7,0.36,14,0.78,0.00
G,209,Matthews,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.01
D,210,Mitchell,4.9,4.9,Crystal Palace,84,2.78,81,3.15,79,2.00,78,2.59,78,2.76,79,1.78,76,1.99,77,2.15,77,2.16,76,3.27,76,2.15,77,2.83,0.00
D,211,Muñoz,4.8,4.8,Crystal Palace,88,3.14,83,3.48,82,2.21,78,2.82,77,3.01,76,1.83,75,2.12,75,2.23,75,2.31,76,3.63,76,2.31,79,3.12,0.00
M,212,Ozoh,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,213,Rak-Sakyi,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,214,Schlupp,4.8,4.8,Crystal Palace,7,0.39,9,0.48,12,0.53,12,0.60,13,0.62,13,0.55,15,0.69,15,0.65,15,0.68,16,0.85,16,0.73,11,0.53,0.00
D,215,Ward,4.3,4.3,Crystal Palace,6,0.22,9,0.36,11,0.32,12,0.43,12,0.46,12,0.34,14,0.43,13,0.41,15,0.48,13,0.57,17,0.54,12,0.46,0.00
M,216,Wharton,4.8,4.8,Crystal Palace,73,2.45,39,1.35,34,1.07,37,1.28,37,1.36,37,1.10,36,1.16,35,1.11,35,1.14,35,1.36,35,1.18,36,1.29,0.00
M,217,A.Doucoure,5.2,5.2,Everton,76,2.76,72,2.54,69,2.71,66,2.16,63,2.62,60,2.03,60,1.81,63,2.26,62,1.79,61,2.36,62,2.16,62,2.22,0.00
F,218,Beto,5.0,5.0,Everton,23,1.47,25,1.44,26,1.67,23,1.28,22,1.51,24,1.31,23,1.09,28,1.61,24,1.12,24,1.50,23,1.31,24,1.42,0.00
D,219,Branthwaite,4.8,4.8,Everton,89,2.74,86,2.13,83,2.66,83,1.60,82,2.87,81,1.53,79,1.30,78,1.79,80,0.91,79,2.80,79,1.84,79,2.13,0.00
F,220,Calvert-Lewin,6.0,6.0,Everton,80,4.45,76,3.84,71,4.10,70,3.30,70,4.28,68,3.13,67,2.60,68,3.46,65,2.50,67,3.63,67,3.23,66,3.41,0.58
D,221,Coleman,4.3,4.3,Everton,23,0.83,24,0.79,27,1.02,26,0.71,27,1.11,27,0.72,27,0.65,27,0.82,29,0.58,29,1.17,29,0.88,28,0.97,0.00
M,222,Gana,4.9,4.9,Everton,54,1.71,54,1.60,52,1.64,46,1.35,46,1.53,47,1.37,44,1.24,46,1.37,44,1.20,44,1.45,45,1.35,48,1.47,0.00
M,223,Garner,5.0,5.0,Everton,13,0.50,33,1.14,39,1.46,39,1.26,39,1.57,40,1.30,42,1.22,39,1.34,42,1.21,39,1.47,41,1.36,40,1.40,0.00
M,224,Harrison,5.3,5.3,Everton,67,3.09,67,2.82,62,2.93,64,2.54,62,3.06,59,2.30,61,2.09,62,2.58,61,2.04,60,2.76,60,2.47,59,2.54,0.00
D,225,Holgate,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,226,Iroegbunam,4.5,4.5,Everton,0,0.00,0,0.00,12,0.45,29,0.98,34,1.28,34,1.13,34,1.09,36,1.23,34,1.06,37,1.33,34,1.16,35,1.21,0.00
G,227,J.Virginia,4.0,4.0,Everton,1,0.06,3,0.11,3,0.11,4,0.12,3,0.13,3,0.11,4,0.13,3,0.10,3,0.10,4,0.14,4,0.15,5,0.16,0.01
D,228,Keane,4.2,4.2,Everton,9,0.31,14,0.40,17,0.57,16,0.38,20,0.75,19,0.44,21,0.41,22,0.59,22,0.33,23,0.85,21,0.56,19,0.59,0.01
F,229,Maupay,4.9,4.9,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,230,McNeil,5.8,5.8,Everton,90,3.93,84,3.44,82,3.67,80,2.95,79,3.74,79,2.95,80,2.53,79,3.23,78,2.41,79,3.49,80,3.06,78,3.20,0.04
D,231,Mykolenko,4.3,4.3,Everton,88,2.91,84,2.32,82,2.83,80,1.74,79,3.05,78,1.70,79,1.45,79,2.00,78,1.05,78,2.97,78,2.00,78,2.32,0.35
F,232,Ndiaye,5.4,5.4,Everton,79,3.44,76,3.15,75,3.31,71,2.74,73,3.42,73,2.70,71,2.30,72,2.90,71,2.26,71,3.05,72,2.80,73,2.89,0.00
M,233,Onana,5.0,5.0,Aston Villa,59,1.93,52,1.71,47,1.84,46,1.56,45,1.75,46,1.93,47,1.66,44,1.48,45,1.56,46,1.74,47,1.95,45,1.68,0.00
D,234,Patterson,4.4,4.4,Everton,9,0.32,11,0.33,12,0.42,13,0.35,14,0.52,14,0.36,14,0.34,15,0.45,15,0.31,15,0.55,15,0.46,15,0.47,0.00
G,235,Pickford,4.8,4.8,Everton,94,3.46,92,3.19,92,3.37,91,3.07,92,3.50,91,2.92,91,2.95,92,3.10,91,2.92,91,3.50,90,3.11,90,3.18,0.00
D,236,Tarkowski,4.8,4.8,Everton,92,2.85,89,2.24,88,2.85,87,1.68,84,3.05,84,1.63,84,1.36,82,1.88,82,0.95,82,2.91,83,1.98,85,2.36,0.00
F,237,Y. Chermiti,4.9,4.9,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,238,Young,4.5,4.5,Everton,71,2.54,68,2.01,66,2.40,66,1.54,65,2.66,64,1.47,65,1.26,65,1.76,64,0.95,63,2.56,63,1.72,64,2.02,0.00
M,239,Adama,5.1,5.1,Fulham,69,3.44,66,2.78,65,3.50,63,2.60,62,2.94,65,2.58,63,2.28,60,3.36,58,2.33,59,2.97,60,3.40,61,2.72,0.00
M,240,Andreas,5.3,5.3,Fulham,77,3.86,77,3.18,73,3.93,69,2.79,69,3.30,71,2.83,70,2.52,65,3.85,66,2.59,64,3.24,67,3.81,68,3.03,0.01
D,241,Bassey,4.5,4.5,Fulham,90,2.99,85,2.59,82,3.07,80,1.40,79,2.40,77,1.99,77,1.19,76,3.02,73,1.38,73,2.41,78,3.07,79,2.13,0.00
G,242,Benda,4.0,4.0,Fulham,1,0.04,2,0.09,4,0.17,4,0.12,4,0.15,5,0.20,6,0.21,6,0.26,6,0.22,7,0.26,5,0.21,5,0.19,0.02
M,243,Cairney,4.8,4.8,Fulham,15,0.74,18,0.80,17,0.89,15,0.68,16,0.76,23,0.97,17,0.72,19,1.02,17,0.77,19,0.94,17,0.91,15,0.71,0.00
D,244,Castagne,4.2,4.2,Fulham,0,0.00,0,0.00,7,0.31,21,0.51,27,0.98,29,0.92,30,0.65,28,1.32,30,0.76,28,1.11,27,1.26,28,0.96,0.00
D,245,Diop,4.4,4.4,Fulham,9,0.32,15,0.47,19,0.69,19,0.38,20,0.64,22,0.61,22,0.40,24,0.97,27,0.57,26,0.90,24,0.97,23,0.69,0.00
M,246,Harris,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,247,Iwobi,5.5,5.5,Fulham,84,3.76,82,3.11,79,3.82,80,2.93,80,3.44,78,2.83,76,2.53,76,3.90,76,2.69,75,3.35,75,3.81,76,3.01,0.00
G,248,Leno,5.0,5.0,Fulham,94,3.57,93,3.51,91,3.63,91,3.02,91,3.34,89,3.12,88,2.92,89,3.61,88,2.97,88,3.28,90,3.62,90,3.25,0.00
M,249,Lukić,4.9,4.9,Fulham,0,0.00,0,0.00,27,1.13,54,1.73,53,1.90,54,1.77,53,1.59,54,2.25,56,1.75,57,2.09,57,2.36,60,2.04,0.00
D,250,Mbabu,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,251,Muniz,5.7,5.7,Fulham,26,1.69,28,1.50,28,1.87,28,1.52,27,1.65,29,1.46,30,1.39,28,2.00,28,1.43,28,1.73,27,1.97,27,1.59,0.00
F,252,Raúl,5.7,5.7,Fulham,73,4.26,71,3.30,70,4.39,69,3.21,68,3.73,66,2.93,64,2.68,66,4.39,65,2.98,65,3.76,65,4.35,65,3.41,0.04
D,253,Ream,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,254,Reed,4.8,4.8,Fulham,23,0.96,25,0.96,21,0.90,15,0.61,18,0.75,21,0.81,19,0.71,19,0.86,19,0.75,19,0.79,17,0.76,17,0.70,0.00
D,255,Robinson,4.7,4.7,Fulham,85,3.16,81,2.58,79,3.21,78,1.47,75,2.48,76,2.07,75,1.24,75,3.27,73,1.48,73,2.62,73,3.13,73,2.16,0.04
F,256,Stansfield,5.0,5.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,257,Tete,4.5,4.5,Fulham,87,3.27,84,2.81,79,3.37,72,1.53,69,2.46,69,2.03,66,1.21,67,3.10,66,1.46,66,2.49,68,3.05,69,2.17,0.00
F,258,Vinicius,5.0,5.0,Fulham,3,0.26,4,0.30,5,0.42,5,0.33,6,0.45,8,0.48,7,0.42,7,0.56,8,0.47,7,0.52,8,0.62,7,0.49,0.00
M,259,Wilson,5.3,5.3,Fulham,10,0.68,14,0.73,14,0.94,14,0.74,13,0.80,23,1.17,15,0.72,18,1.22,17,0.87,18,1.14,19,1.30,16,0.95,0.00
F,260,Al-Hamadi,4.9,4.9,Ipswich,1,0.14,2,0.17,2,0.17,3,0.20,3,0.28,3,0.25,3,0.25,4,0.32,3,0.22,4,0.33,3,0.25,4,0.28,0.00
D,261,Baggott,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,262,Broadhead,4.9,4.9,Ipswich,19,1.16,10,0.54,10,0.60,11,0.60,12,0.65,15,0.87,15,0.83,15,0.86,15,0.68,15,0.80,15,0.78,15,0.88,0.00
D,263,Burgess,3.9,3.9,Ipswich,82,2.87,78,1.19,54,1.26,32,0.88,21,0.64,20,0.58,21,0.57,22,0.59,22,0.36,23,0.51,22,0.53,22,0.58,0.01
M,264,Burns,4.9,4.9,Ipswich,53,2.58,40,1.56,39,1.78,40,1.65,39,1.79,37,1.70,37,1.68,38,1.74,40,1.40,39,1.66,39,1.59,39,1.74,0.00
M,265,Chaplin,5.2,5.2,Ipswich,36,2.21,25,1.25,24,1.40,23,1.22,25,1.49,25,1.47,24,1.38,27,1.51,25,1.15,26,1.41,26,1.36,26,1.49,0.00
D,266,H.Clarke,4.0,4.0,Ipswich,42,1.59,18,0.40,12,0.35,5,0.17,5,0.17,5,0.15,5,0.15,4,0.13,5,0.12,5,0.14,4,0.12,5,0.15,0.00
D,267,Davis,4.5,4.5,Ipswich,90,3.86,85,1.57,82,2.42,79,2.37,80,2.96,78,2.68,77,2.41,77,2.35,77,1.26,76,1.91,77,2.12,78,2.42,0.10
F,268,Delap,5.7,5.7,Ipswich,69,3.85,66,2.79,67,3.34,63,2.82,62,3.15,60,3.17,62,3.07,61,3.07,62,2.32,61,2.87,61,2.69,62,3.11,0.02
D,269,Edmundson,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,270,Greaves,4.1,4.1,Ipswich,0,0.00,0,0.00,32,0.73,67,1.63,83,2.47,83,2.15,80,1.99,79,1.86,80,0.96,79,1.48,82,1.70,79,1.88,0.46
M,271,Harness,4.9,4.9,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
F,272,Hirst,5.4,5.4,Ipswich,29,1.85,28,1.41,26,1.56,28,1.48,30,1.73,31,1.86,29,1.65,29,1.66,29,1.31,30,1.59,29,1.50,28,1.60,0.00
M,273,Humphreys,4.5,4.5,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,274,Hutchinson,5.3,5.3,Ipswich,32,1.57,72,2.48,76,3.10,75,2.77,73,3.06,72,3.00,74,2.90,71,2.85,70,2.15,71,2.70,73,2.68,71,2.82,0.00
D,275,Johnson,4.0,4.0,Ipswich,32,1.15,71,1.15,56,1.43,40,1.16,31,1.09,30,0.97,33,0.98,31,0.91,34,0.62,33,0.81,31,0.84,30,0.88,0.02
F,276,Ladapo,4.5,4.5,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,277,Luongo,4.5,4.5,Ipswich,0,0.00,0,0.00,7,0.30,13,0.52,17,0.72,18,0.72,16,0.63,17,0.71,17,0.64,19,0.75,18,0.70,19,0.76,0.00
M,278,Morsy,4.9,4.9,Ipswich,27,0.79,71,1.64,70,1.79,71,1.79,73,1.95,74,1.95,73,1.86,74,1.90,73,1.62,72,1.80,75,1.81,72,1.85,0.00
D,279,Ndaba,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,280,Slicker,4.0,4.0,Ipswich,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.01
M,281,Taylor,4.8,4.8,Ipswich,33,1.44,12,0.49,12,0.54,10,0.45,10,0.46,9,0.45,10,0.46,10,0.48,9,0.40,10,0.45,10,0.43,10,0.45,0.00
D,282,Tuanzebe,4.0,4.0,Ipswich,0,0.00,0,0.00,30,0.70,56,1.40,69,2.08,69,1.82,67,1.67,68,1.63,67,0.90,67,1.31,68,1.48,69,1.69,0.00
G,283,Walton,4.4,4.4,Ipswich,2,0.06,3,0.08,3,0.10,4,0.13,4,0.14,6,0.19,6,0.20,6,0.19,6,0.19,6,0.19,5,0.18,6,0.21,0.00
D,284,Woolfenden,4.0,4.0,Ipswich,36,1.13,35,0.51,23,0.50,14,0.34,11,0.32,10,0.25,12,0.29,14,0.31,12,0.17,13,0.26,11,0.24,11,0.26,0.00
M,285,B.Soumaré,4.4,4.4,Leicester,4,0.15,6,0.18,7,0.22,7,0.24,8,0.26,12,0.38,9,0.27,10,0.33,11,0.33,11,0.32,10,0.32,8,0.27,0.00
F,286,Cannon,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,287,Choudhury,4.4,4.4,Leicester,0,0.00,0,0.00,3,0.12,9,0.32,12,0.42,17,0.55,14,0.44,17,0.56,15,0.47,16,0.51,18,0.54,14,0.47,0.00
D,288,Coady,4.0,4.0,Leicester,7,0.17,9,0.20,7,0.15,6,0.14,7,0.18,8,0.20,9,0.18,10,0.30,10,0.14,10,0.18,10,0.21,11,0.33,0.00
F,289,Daka,4.8,4.8,Leicester,15,0.93,20,1.11,21,1.20,22,1.23,23,1.41,26,1.48,23,1.23,25,1.60,24,1.13,24,1.16,22,1.13,30,1.67,0.00
