Pos,ID,Name,BV,SV,Team,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts
D,393,Mbe Soh,4.4,4.4,Nott'm Forest,2,0.05,3,0.07,5,0.16,5,0.12,5,0.16
F,394,Johnson,5.9,5.9,Nott'm Forest,76,2.93,68,2.14,67,3.37,67,2.83,69,3.36
M,395,Mighten,4.9,4.9,Nott'm Forest,0,0.00,0,0.01,0,0.03,0,0.03,1,0.05
M,396,Ojeda,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,397,Awoniyi,5.9,5.9,Nott'm Forest,65,2.83,57,2.03,54,3.08,52,2.56,53,2.95
G,398,Henderson,4.6,4.6,Nott'm Forest,89,3.15,88,3.16,87,3.84,86,3.15,86,3.50
D,399,Biancone,4.4,4.4,Nott'm Forest,39,1.02,38,0.73,44,2.15,42,1.29,40,1.73
M,400,Walcott,4.9,4.9,Southampton,3,0.20,3,0.24,4,0.30,5,0.38,6,0.39
G,401,McCarthy,4.5,4.5,Southampton,6,0.23,7,0.27,10,0.35,7,0.29,9,0.32
M,402,Romeu,4.9,4.9,Southampton,31,0.99,34,1.05,32,1.03,34,1.15,36,1.10
M,403,Redmond,5.4,5.4,Southampton,26,1.23,26,1.14,25,1.18,27,1.41,26,1.16
D,404,Stephens,4.4,4.4,Southampton,14,0.35,16,0.39,16,0.43,19,0.65,21,0.57
M,405,S.Armstrong,4.9,4.9,Southampton,44,1.87,42,1.69,44,1.88,41,2.00,43,1.78
M,406,Elyounoussi,5.4,5.4,Southampton,38,1.89,37,1.69,40,1.92,41,2.25,39,1.83
M,407,Ward-Prowse,6.5,6.5,Southampton,84,3.37,82,3.01,82,3.31,80,3.82,79,3.09
F,408,A.Armstrong,5.5,5.5,Southampton,39,2.13,39,1.91,39,2.11,41,2.49,38,1.98
D,409,Walker-Peters,4.5,4.5,Southampton,85,2.14,83,1.92,81,2.29,79,2.85,78,2.13
D,410,Bednarek,4.4,4.4,Southampton,68,1.59,66,1.44,66,1.75,63,2.10,63,1.62
F,411,Adams,6.4,6.4,Southampton,54,2.54,53,2.25,50,2.35,50,2.73,52,2.33
M,412,Tella,5.0,5.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,413,Lyanco,4.5,4.5,Southampton,3,0.10,5,0.14,6,0.18,5,0.19,7,0.20
D,414,Valery,4.0,4.0,Southampton,21,0.66,24,0.70,25,0.83,22,0.87,24,0.77
M,415,Smallbone,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,416,Diallo,4.4,4.4,Southampton,11,0.39,13,0.45,15,0.55,15,0.58,17,0.58
D,417,Perraud,4.5,4.5,Southampton,33,0.94,42,1.08,49,1.51,55,2.17,57,1.68
M,418,Djenepo,5.0,5.0,Southampton,41,1.66,38,1.50,36,1.49,33,1.57,34,1.45
D,419,Livramento,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,420,Salisu,4.4,4.4,Southampton,82,1.83,79,1.63,77,1.96,76,2.46,74,1.82
G,421,Lis,4.0,4.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,422,Bazunu,4.5,4.5,Southampton,83,3.02,83,2.97,81,3.00,82,3.24,81,2.99
D,423,Bella-Kotchap,4.5,4.5,Southampton,60,1.38,54,1.15,53,1.38,57,1.86,55,1.37
G,424,Caballero,4.0,4.0,Southampton,0,0.01,0,0.00,0,0.00,0,0.02,0,0.02
G,425,Lloris,5.5,5.5,Spurs,87,4.02,86,3.57,85,4.02,85,3.05,85,3.76
G,426,Forster,4.0,4.0,Spurs,1,0.05,2,0.07,3,0.13,3,0.10,3,0.14
F,427,Kane,11.4,11.4,Spurs,85,6.67,81,5.73,78,7.12,77,3.62,79,6.56
M,428,Son,11.9,11.9,Spurs,79,6.00,76,5.05,75,6.40,74,3.34,73,5.83
D,429,Doherty,4.7,4.7,Spurs,31,1.84,29,1.44,28,1.76,30,0.82,33,1.87
D,430,Dier,5.0,5.0,Spurs,86,3.99,80,3.00,79,3.92,77,1.53,76,3.39
M,431,Lucas Moura,5.9,5.9,Spurs,8,0.55,11,0.70,13,0.94,13,0.68,13,0.95
D,432,Davies,5.0,5.0,Spurs,74,3.44,67,2.48,60,2.95,52,1.04,49,2.18
M,433,Højbjerg,5.5,5.5,Spurs,74,2.61,74,2.38,74,2.77,71,1.88,72,2.53
M,434,Winks,4.5,4.5,Spurs,2,0.09,3,0.10,2,0.10,1,0.05,2,0.08
D,435,Sánchez,4.4,4.4,Spurs,69,3.31,58,2.18,51,2.60,42,0.85,36,1.65
D,436,R.Sessegnon,4.5,4.5,Spurs,30,1.87,27,1.44,31,2.05,28,0.96,31,1.92
M,437,Bergwijn,5.5,5.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,438,Reguilón,4.3,4.3,Spurs,2,0.08,3,0.12,4,0.23,5,0.15,5,0.28
D,439,Tanganga,4.0,4.0,Spurs,4,0.17,6,0.25,4,0.19,4,0.11,2,0.09
M,440,Bentancur,5.5,5.5,Spurs,64,2.41,63,2.16,59,2.36,60,1.71,60,2.25
M,441,Skipp,4.5,4.5,Spurs,4,0.14,6,0.19,10,0.35,13,0.38,15,0.53
D,442,Rodon,4.0,4.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,443,Romero,4.9,4.9,Spurs,7,0.33,19,0.70,32,1.53,59,1.12,77,3.36
M,444,Bissouma,4.9,4.9,Spurs,36,1.43,34,1.27,34,1.44,36,1.13,32,1.30
D,445,Emerson Royal,5.0,5.0,Spurs,55,3.02,52,2.29,57,3.40,51,1.21,48,2.59
M,446,Kulusevski,8.2,8.2,Spurs,69,3.89,67,3.37,64,3.98,65,2.42,64,3.74
F,447,Scarlett,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,448,Perišić,5.5,5.5,Spurs,68,4.55,65,3.56,64,4.70,65,1.95,64,4.26
M,449,White,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.01,0,0.02,0,0.01
M,450,Sarr,4.4,4.4,Spurs,0,0.00,0,0.02,1,0.04,0,0.02,0,0.02
G,451,Austin,4.0,4.0,Spurs,0,0.00,0,0.00,0,0.01,0,0.00,0,0.01
M,452,Devine,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.01,0,0.01,0,0.02
F,453,Parrott,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,454,Richarlison,8.5,8.5,Spurs,28,1.65,34,1.83,39,2.56,36,1.47,36,2.28
G,455,Fabianski,5.0,5.0,West Ham,89,3.44,88,3.24,87,3.10,86,3.49,86,3.50
D,456,Ogbonna,4.5,4.5,West Ham,5,0.18,5,0.17,5,0.13,5,0.18,6,0.21
D,457,Cresswell,5.0,5.0,West Ham,73,2.48,71,2.13,66,1.45,66,2.58,65,2.61
F,458,Antonio,7.4,7.4,West Ham,69,3.23,63,2.88,62,2.40,60,3.01,59,2.91
D,459,Dawson,4.9,4.9,West Ham,34,1.06,44,1.21,54,1.07,55,1.94,57,1.99
M,460,Lanzini,5.4,5.4,West Ham,38,1.80,37,1.73,37,1.52,37,1.91,40,1.97
D,461,Zouma,4.5,4.5,West Ham,85,2.55,80,2.15,79,1.56,78,2.69,77,2.69
D,462,Masuaku,4.5,4.5,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,463,Coufal,4.5,4.5,West Ham,67,2.04,77,2.06,79,1.54,78,2.71,77,2.74
M,464,Benrahma,5.9,5.9,West Ham,54,2.60,50,2.35,49,2.01,49,2.58,51,2.55
M,465,Bowen,8.3,8.3,West Ham,73,3.60,71,3.32,70,2.76,69,3.65,68,3.50
M,466,Vlasic,5.0,5.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,467,Rice,5.0,5.0,West Ham,87,2.62,82,2.43,78,2.11,79,2.57,78,2.47
M,468,Soucek,5.4,5.4,West Ham,87,3.13,84,2.89,82,2.48,81,3.08,80,2.97
M,469,Fornals,5.4,5.4,West Ham,61,2.46,61,2.36,60,2.08,62,2.67,59,2.47
D,470,Diop,4.4,4.4,Fulham,11,0.21,9,0.28,13,0.24,11,0.25,14,0.51
D,471,Johnson,4.5,4.5,West Ham,35,1.14,26,0.77,24,0.58,24,0.88,27,1.02
D,472,Aguerd,4.9,4.9,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,473,Areola,4.5,4.5,West Ham,1,0.03,2,0.09,3,0.09,4,0.15,4,0.17
D,474,Boly,4.4,4.4,Wolves,18,0.65,23,0.93,31,1.22,32,0.55,30,0.57
D,475,Coady,4.9,4.9,Everton,82,2.31,77,2.18,78,1.49,78,1.46,75,2.49
F,476,Jiménez,6.9,6.9,Wolves,53,2.92,70,3.95,67,4.30,67,2.59,65,2.65
D,477,Jonny,4.5,4.5,Wolves,70,2.57,59,2.45,62,2.60,59,1.02,59,1.11
G,478,Sá,5.0,5.0,Wolves,88,3.67,88,3.82,87,3.71,87,3.10,87,3.09
M,479,Dendoncker,5.0,5.0,Wolves,22,0.85,16,0.64,18,0.73,21,0.65,23,0.71
M,480,Neves,5.5,5.5,Wolves,77,2.71,77,2.77,78,2.97,75,2.01,75,2.10
M,481,Hwang,5.9,5.9,Wolves,33,1.80,28,1.60,29,1.81,29,1.25,32,1.42
D,482,Semedo,5.0,5.0,Wolves,38,1.47,58,2.35,56,2.27,58,1.01,58,1.09
M,483,Podence,5.5,5.5,Wolves,52,2.48,49,2.48,47,2.63,47,1.75,48,1.84
D,484,Kilman,4.5,4.5,Wolves,84,2.89,82,3.14,78,2.95,75,1.19,75,1.30
M,485,Cundle,4.4,4.4,Wolves,3,0.17,4,0.19,4,0.21,5,0.23,4,0.21
M,486,Neto,5.3,5.3,Wolves,72,3.47,68,3.51,67,3.76,67,2.36,65,2.43
D,487,Aït-Nouri,4.5,4.5,Wolves,68,2.49,62,2.53,59,2.40,58,0.95,56,1.01
F,488,Fabio Silva,5.5,5.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,489,Toti,4.0,4.0,Wolves,5,0.21,4,0.17,6,0.25,10,0.22,8,0.19
M,490,Chiquinho,5.0,5.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,491,Adama,5.5,5.5,Wolves,14,0.75,13,0.70,14,0.83,14,0.65,18,0.81
G,492,Šarkić,4.0,4.0,Wolves,2,0.07,2,0.07,2,0.10,3,0.10,3,0.11
M,493,Gibbs-White,5.5,5.5,Nott'm Forest,42,1.61,46,1.40,46,2.26,46,1.86,44,2.07
D,494,Mosquera,4.0,4.0,Wolves,0,0.02,1,0.02,1,0.04,1,0.02,1,0.02
G,495,Matthews,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,496,Plange,4.5,4.5,Crystal Palace,2,0.14,3,0.28,4,0.27,5,0.34,4,0.27
G,497,Adrián,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,498,R.Williams,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,499,Davies,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,500,Van den Berg,4.0,4.0,Liverpool,4,0.18,3,0.12,2,0.09,1,0.05,1,0.03
D,501,Phillips,4.0,4.0,Liverpool,10,0.57,8,0.38,6,0.31,3,0.18,2,0.07
G,502,Carson,4.0,4.0,Man City,1,0.03,1,0.04,1,0.05,2,0.08,2,0.11
