Pos,ID,Name,BV,SV,Team,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts
F,10052,Joel Valencia,99.9,99.9,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01
D,10054,Luka Racic,99.9,99.9,Brentford,1,0.03,1,0.04,1,0.02,1,0.04,1,0.02,0,0.02,0,0.02,0,0.01
M,10088,Bruno Jordão,99.9,99.9,Wolves,2,0.09,2,0.09,1,0.07,1,0.06,2,0.07,3,0.13,3,0.12,3,0.13
F,10094,Patrick Cutrone,99.9,99.9,Wolves,1,0.10,1,0.10,2,0.15,2,0.16,1,0.06,1,0.06,1,0.06,1,0.08
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,10132,Tahith Chong,99.9,99.9,Man Utd,1,0.05,2,0.12,2,0.11,1,0.08,1,0.09,1,0.09,1,0.08,1,0.10
G,10133,Marcus Bettinelli,99.9,99.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00
G,10150,Andy Lonergan,99.9,99.9,Everton,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
M,10200,Hannibal Mejbri,99.9,99.9,Man Utd,1,0.08,2,0.12,1,0.07,2,0.13,2,0.13,3,0.17,3,0.15,3,0.17
D,10201,Teden Mengi,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,10202,Shola Shoretire,99.9,99.9,Man Utd,2,0.13,2,0.17,2,0.12,2,0.14,2,0.15,2,0.18,2,0.15,3,0.20
F,10228,Marlos Moreno,99.9,99.9,Man City,1,0.06,1,0.07,2,0.13,2,0.12,2,0.15,2,0.11,2,0.14,2,0.18
M,10229,Ante Palaversa,99.9,99.9,Man City,5,0.23,4,0.19,4,0.22,3,0.17,4,0.19,4,0.18,3,0.17,3,0.18
F,10232,Léo Bonatini,99.9,99.9,Wolves,2,0.08,1,0.08,1,0.08,1,0.05,1,0.05,1,0.03,1,0.04,1,0.04
M,10233,Mateusz Bogusz,99.9,99.9,Leeds,0,0.02,0,0.01,0,0.02,0,0.02,1,0.06,1,0.04,1,0.05,1,0.06
D,10241,Benjamin Mendy,99.9,99.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,10242,Tanguy Ndombélé,99.9,99.9,Spurs,3,0.17,3,0.16,3,0.17,3,0.19,2,0.11,2,0.14,3,0.16,3,0.15
M,10243,Giovani Lo Celso,99.9,99.9,Spurs,1,0.13,2,0.19,2,0.14,2,0.15,3,0.20,3,0.23,3,0.20,2,0.17
G,10245,Rúnar Alex Rúnarsson,99.9,99.9,Arsenal,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01,1,0.03,1,0.02,1,0.02
D,10246,Héctor Bellerín,99.9,99.9,Arsenal,0,0.01,1,0.04,1,0.05,1,0.06,2,0.11,2,0.10,2,0.09,2,0.08
M,10249,Matty Longstaff,99.9,99.9,Newcastle,10,0.40,11,0.45,13,0.47,14,0.63,17,0.68,15,0.71,15,0.65,17,0.76
F,10252,Evan Ferguson,99.9,99.9,Brighton,0,0.00,0,0.02,0,0.03,0,0.03,0,0.03,1,0.04,1,0.07,1,0.06
F,10253,Tariqe Fosu,99.9,99.9,Brentford,1,0.03,1,0.04,1,0.05,1,0.06,1,0.08,2,0.11,1,0.07,2,0.11
F,10258,Michy Batshuayi,99.9,99.9,Chelsea,2,0.13,3,0.21,3,0.22,4,0.26,4,0.29,4,0.23,4,0.28,5,0.33
D,10260,Axel Tuanzebe,99.9,99.9,Man Utd,0,0.00,0,0.02,0,0.01,0,0.01,1,0.03,0,0.02,1,0.02,1,0.03
F,10263,Mason Greenwood,99.9,99.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.01,0,0.01,0,0.00,0,0.00,0,0.01,0,0.01,0,0.02,0,0.01
F,10271,Ian Poveda,99.9,99.9,Leeds,0,0.01,0,0.01,0,0.03,1,0.05,1,0.04,0,0.03,1,0.07,1,0.04
M,10272,Cheikhou Kouyaté,99.9,99.9,Nott'm Forest,79,2.20,75,1.99,74,1.78,74,2.33,71,2.00,71,2.16,71,1.92,71,2.04
G,10275,Jordan Smith,99.9,99.9,Nott'm Forest,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01,0,0.00,0,0.00,0,0.01
G,10296,Nathan Trott,99.9,99.9,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,10305,Issa Kaboré,99.9,99.9,Man City,1,0.04,1,0.05,2,0.10,2,0.07,3,0.10,2,0.09,2,0.08,2,0.08
D,10311,Kell Watts,99.9,99.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0,0.00,0,0.01
F,10315,Thomas Agyepong,99.9,99.9,Man City,2,0.14,4,0.23,4,0.26,4,0.24,3,0.19,5,0.31,4,0.25,4,0.30
G,10319,Alex Smithies,99.9,99.9,Leicester,1,0.05,1,0.03,2,0.08,2,0.07,2,0.08,3,0.11,3,0.11,3,0.14
F,10320,Emmanuel Dennis,99.9,99.9,Nott'm Forest,4,0.20,5,0.22,6,0.24,7,0.41,9,0.44,8,0.43,8,0.39,10,0.53
